(360, 40)
-85807,-389066,132774,143550,-9493,226254,-53898,199708,790409,140582,-722392,-659521,260152,812537,536410,138332,209495,-39847,-100692,229516,-537761,-383244,305956,233729,-281923,-22368,1687,196806,-583764,-608359,-209761,187060,70514,135923,-181593,-75686,45343,20023,6525,25549,-129785,-39080,119842,78830,56265,665,92133,2325,72902,63983,-10659,-98843,-122652,3528,-51503,-22600,-9213,-27430,-7730,12436,13950,55767,34608,-14933,-82092,-12494,66799,-115472,90438,62120,-40201,-117962,-116528,164712,-105859,86017,70471,128393,-132686,86570,74589,58639,2556,56482,-45347,44972,22608,42370,-63234,36424,5138,36274,31439,12735,133793,109240,-83764,41085,49653,-72287,83522,-48852,6175,-116459,115612,-7855,-83873,-9414,45714,2984,-16313,-29497,75208,100923,-43994,-85562,55848,11601,34164,41958,116244,-105360,136315,-77861,41072,90888,-16421,-30898,73289,-27409,116340,61878,-95472,6427,-59804,-65727,60466,-37189,7514,77577,133155,-13110,-36100,27854,45376,61630,7516,-94919,102147,70833,14465,12636,17981,-69958,62923,-6343,92204,17124,16280,25850,32227,-82370,36665,118885,93328,66316,39944,-7008,-48397,76745,18102,113179,-26674,21002,101681,61900,92220,-59892,27348,-26629,32391,20670,14502,-75375,-138535,83292,-101050,2768,-94507,-140427,-22491,-4549,1829,35400,14569,-59981,-130351,-20744,41210,-83003,-99280,77733,-101468,-48627,-28263,60618,-35768,-71663,-13960,41422,-141173,33156,75352,-99853,41334,38607,-105050,-36579,-61459,35388,119542,-108892,-40421,-63013,-64595,125558,-109517,-23130,78130,35085,38507,116346,-83747,78151,59599,-27153,20056,3873,-39604,8433,-6540,91058,88307,84315,12282,49092,15458,54579,-119522,-122412,35531,-75221,4129,-22105,52321,51573,42387,37039,17624,73986,37602,-106239,17170,10227,63867,-121981,76018,-26847,-99513,76305,64281,74904,-143356,-13328,57856,58005,-3704,25827,-30790,-106878,-125609,59762,9308,26471,22019,-110059,-43046,71527,-20972,-38530,-63291,107697,96786,-56798,24256,-92320,18863,44342,32357,-15751,79391,-118081,-52391,107910,101949,15898,-109181,-19449,72615,36002,-90122,61179,68907,-42064,-90348,61349,-102243,-17057,-92770,-75072,5764,-104435,6316,-59909,-84939,-97794,-82392,-127061,38267,-108408,83195,95890,42564,-38748,49318,26920,82348,10192,-36328,-18919,11401,-80645,21698,-19565,-12518,77424,-34329,-112905,21632,41449,54471,-104015,-83018,33437,75685,20785,-49452,-107143,-1344,-42590
309670,117176,-451974,-271381,430268,492600,-664269,-106207,-43995,510042,666359,764433,93701,-11210,-92752,265673,-78193,251300,-751579,-446378,56075,-133273,-570175,-149089,-121383,-178328,-343416,-436948,81947,603462,1141437,429862,266695,-336560,-339729,-281866,49769,21381,-6902,55541,-66816,75348,87500,31693,51762,41347,-49579,115786,108045,-63796,-54530,87194,26029,44451,8174,-5922,-60631,-107903,-748,-116019,16664,-14960,52878,-57834,25678,114749,48539,20984,20825,75404,-82437,79917,1622,-137844,84801,-3729,-78203,2172,136929,-392,-61831,2415,66608,11315,-29090,-85741,52423,-54294,-96317,40464,-95689,-41570,117527,-22678,-51673,-60594,-117942,-91227,-40081,11365,-3553,123984,-73979,-173681,69845,-145210,17673,-103500,116111,-32760,29424,46864,101619,-90982,67808,-54656,69820,-44093,-67811,-9540,47611,-32472,37852,110339,52612,124116,45945,70481,46785,-32921,35899,50947,4086,-29829,86382,1361,10854,3816,-121712,68988,111054,110631,-87794,-16273,-110601,-112444,100530,-111435,-141506,47921,-30905,44502,-134379,-132030,94554,-52947,-69626,24801,71071,66052,-27561,-48913,3170,68517,27636,-65959,129651,26544,-60974,100361,-36892,-84920,57672,87227,82441,-15532,111022,-17225,-42543,-70157,85003,-122201,29436,-100273,-87106,55784,75984,91433,43449,-42910,80836,78110,15068,63134,-104035,86119,85496,25301,117223,43391,103311,62740,-82495,36583,-60465,73073,-76644,82844,39047,82059,110972,1879,-91324,60557,51792,45844,-109469,38305,-1017,-67190,89967,138119,-81613,-16225,-63379,10003,98712,-36189,36174,75420,9130,127799,15681,-8826,19822,49753,90766,-30432,116247,39209,16491,-111998,-88052,-32269,-102934,84789,123530,-71847,-102099,-27081,46394,-1164,-62146,87295,119366,-96574,-66081,88797,44573,-110842,70316,-86150,32418,-22218,-21206,33730,-102246,53102,-123630,90439,-10741,-25431,-35337,-32481,45864,-48607,-26925,38925,1256,31698,45535,11357,85377,-6703,22795,-64246,84508,-45412,32236,-47729,9218,21901,13497,77618,-22712,89024,-50542,-4821,-45677,53902,-91004,44039,28039,104207,2946,-93314,-26012,-50356,48101,-19681,-76709,-5609,-61274,47566,-77940,-109763,53833,-99265,37403,76702,-105403,-123975,23063,-113462,30207,-117703,44201,60720,-16631,-94440,49172,-112598,7543,53005,63525,-100374,-78825,-67209,-55940,-5307,-87096,42446,-54789,7799,-58285,43019,72622,105350,104848,-12077,-70639,4083,90696,-105980,72432,-92809,-91061,66431,-21447,78664
422590,260050,136411,155926,77453,-20023,-39405,-30843,-64456,356197,333127,-258822,-113246,1132511,339042,716205,629248,5902,-493835,277732,-39256,-366243,-209998,118236,-93838,315262,58324,-133557,-190594,-80005,742800,345219,241652,-175018,-273178,427185,-97592,47330,42422,-4357,-21973,8791,-41570,-53764,75838,-33905,-40315,58128,-87459,-30124,-20745,92204,-80108,36799,-59130,-110853,60889,98661,46326,107930,-62686,17859,90025,84920,88434,24739,27574,-81430,-117381,-50568,-82283,-7459,90697,53744,22718,-58769,2931,-23489,-59082,-49808,70566,-18178,108957,-6243,128388,50705,58741,762,87034,-86196,-106590,116001,-41567,29546,-43023,-32923,15812,-109,94415,11741,-69555,178165,72578,124797,-66749,-63598,-55609,-39930,71863,32395,-91658,49959,-5961,58521,53380,73082,74770,-35377,-77183,110766,-29690,-9182,-32659,87104,69690,43122,-22487,-115925,-50280,-43453,-39065,-39502,66720,-49323,30858,-1571,50742,-51087,-97956,-8426,-123303,37395,2538,61231,62132,47017,-81448,50965,-64552,-23530,109754,74323,90465,-101648,32826,47998,-21971,142472,-104546,-107400,129970,81474,146085,68418,23631,-23395,110453,10817,-91463,-38682,-77819,128733,74683,46522,16519,65887,-44776,-80206,-55785,90307,66014,74525,104076,21008,-120644,-100022,-23850,-47633,45897,-11266,41121,-88745,-45958,-121935,3813,111089,65243,-91364,-94939,99592,-48741,-57561,-76181,-75705,23288,-46817,-75795,-102364,18415,47370,101072,-25742,91484,10117,95872,35655,114542,6794,-75462,93345,-47736,-27426,105474,-36158,39338,126511,-44,9070,83262,6391,-69472,13127,7486,13870,-122508,71404,-94216,-9122,-105341,-78876,38287,-23688,27763,-55004,-103498,98040,109426,4471,-104460,87071,-4801,-101358,-48315,-56022,-61899,-39644,-56102,18582,-26932,70971,-74370,7800,-70368,110363,31621,49896,-44034,-36912,-10730,-48915,-54393,-49527,-41678,19447,54995,-82837,-96613,-41635,-88494,-40757,-89983,-32267,-34671,-101250,-102428,-18359,-7322,15133,101688,-117125,35303,115697,114063,60955,-70598,15688,-83211,60456,38296,116615,-121745,11846,84682,6969,-88709,113409,14630,-106715,58429,-63274,-112216,125076,253,62231,-19657,76955,-25410,15301,-72545,3903,22710,-5014,32784,-111269,-20550,14182,67382,-44004,-61844,-109213,76905,15613,74550,89789,51929,103735,81313,84075,15786,-103870,-7513,-32578,-47248,43483,-64494,82885,100075,43216,-17014,-24798,29740,-106631,-86017,-72373,-35436,-19141,100569,89766,-88774,83844
230319,159559,-10527,44804,-312008,-355325,-783181,448340,325352,69604,59754,-131857,-926315,554604,208620,202443,-195955,-546397,-921457,-101447,-476926,-301466,69298,795911,-257211,124580,-146102,9148,-162173,298726,332749,157946,354998,257460,-349718,335124,-24804,53110,6335,-20811,-50407,17253,-38314,102681,96638,68664,-40753,19723,4403,-85092,85878,87930,118412,-104145,22913,71167,81948,-65602,117718,-7865,78709,80752,-45411,45967,-103133,115752,-35319,70547,9628,54047,-101037,-6300,-85766,49585,51934,753,-19558,-43891,-6362,-114049,5067,75641,-129634,112918,-90642,23544,-27973,-8725,-121525,22,84791,51476,28319,141486,-110924,121255,-42859,-4739,85613,55320,-85577,-11285,10102,121943,-100724,72666,30568,126912,104852,-4307,92577,68878,72329,-60452,108231,-5880,-26776,-98065,-109836,-70053,68779,101055,9374,-90783,-67708,42458,120427,-49573,73317,30368,102589,69843,83095,80022,48503,-108496,139795,89527,114066,27049,-41131,-124429,-41179,106128,-22499,-90503,14313,10540,-99565,42602,-119593,-85422,-117387,38651,73728,-135454,13493,-16167,-89551,78568,31147,-104936,-56623,33521,59313,-99455,-64870,28225,-147638,8338,-9342,-12739,-158518,-118224,-62062,-110989,56117,18810,50765,23674,-39252,15384,34243,116936,101569,-34806,-74161,-56741,76544,-103894,62352,12798,-100682,10963,-28727,17907,49962,-73628,69670,-43261,-95836,-58132,-94071,42573,29546,-79644,-20825,72853,111483,-7256,-29415,-97941,13139,-84840,125364,42748,29336,82053,-91733,66334,-113228,-60762,88976,51742,-47402,-50494,30083,52454,27472,95156,-36009,-51787,82965,-85269,25714,-71562,-71430,-108661,104031,-52289,-107896,68522,-63856,8423,-38907,49556,62879,-68853,-45272,-127511,75506,94382,-54627,-9297,71609,95461,54802,-44691,-9612,45825,-92498,125999,37193,84470,97079,129091,-4146,-1461,117482,-30048,-34614,977,-117562,29717,-94151,114966,73589,110258,-8185,49927,113747,-117613,-26363,5596,123214,-40601,9569,-20004,128697,74063,-88907,13839,-20318,-32677,-927,6275,-109281,58104,-78221,38187,-1036,111318,7744,-98356,-19214,-45320,-74679,50910,-141863,-67026,76681,-42417,-99968,48989,49450,100037,-69844,-15899,12187,-93605,52119,-122965,-119759,-109732,71246,126108,-76594,-99388,81802,78627,-54945,51931,-3378,84424,90907,-440,-86622,-60996,-63770,8448,53351,84934,50097,-72044,69907,6693,-79501,83164,39687,-44038,98341,-52103,103322,-57143,92038,71514,123251,-45658,26519,-15357
482752,-363961,-38318,-125960,-16931,509329,-483717,-384194,140351,2862,115350,800409,278165,-384324,-368961,-595039,-268664,517133,-715223,-431158,-202083,-1303812,-885495,157524,-414974,-56585,27226,130621,-8782,1207,209010,306095,285593,-218408,-368612,-452154,32448,153306,115549,34697,11183,-32218,158700,-63029,77556,164545,-48322,62630,105746,60104,-49347,7899,39864,-19419,132217,91280,120106,141361,8134,-36920,24256,156757,-39761,52839,-4025,-6004,43577,158306,97960,-26522,-35819,-64843,199813,137625,70445,89689,-14097,123098,186588,-8200,61607,-36861,-36462,111127,183899,-50710,117602,124032,66475,-3812,75209,-58083,-121186,67086,-4583,28563,-13736,107014,132699,-21395,-33934,-57222,54180,165072,65719,-67198,-58557,-22876,39935,-47629,-15201,-44499,-62292,-34321,-124207,-61134,-120714,2453,-183561,-99975,-86959,-179457,-134128,-93394,45039,-71373,-68455,44222,-121338,-163520,-161572,-201080,-7645,-164199,-177699,20996,-148028,1232,-34200,-97914,-155269,-112049,-132029,-125132,-20901,3075,-10322,73124,75657,128797,9253,2541,95424,-39987,27304,95488,41729,63439,74366,130,32305,46965,-38276,74881,61000,-73803,-7122,-5435,100932,3300,43348,47247,104321,163385,-36511,-87328,74148,-24358,38323,68733,-4343,-41125,109639,138291,100959,73803,80753,-42550,-17416,34084,132833,143585,112247,-17625,150712,182914,97242,46960,167655,120214,-50111,179845,97483,114149,101043,-3941,76287,-28747,108992,95912,9169,116270,182521,31219,185452,123483,-52236,57468,175770,152128,-39111,-1205,61981,47153,162154,65382,-35338,153673,142121,-31281,-30382,127145,24203,81893,157835,105606,154227,-54644,-21751,-1771,-25654,-53890,-22252,86156,72752,73625,155297,-37602,146222,12335,174053,152948,-17951,-53447,6167,68334,5428,41195,45937,116876,126115,163158,56638,138946,62556,118176,6720,41049,-5099,17186,-47062,116087,136837,153672,113318,-43866,40652,-28005,10108,-23851,162021,-40840,-26339,90378,1668,11494,97614,96783,-13755,188992,-76138,139793,104544,88480,112820,100848,79006,73340,-67693,133689,15486,-40380,114916,144195,-35889,123225,-32888,16447,-20745,71068,87917,-32483,39556,-51356,88559,83115,44995,19765,-20478,161547,150140,95951,128886,-73559,154307,100957,16639,9180,172645,111620,151647,139377,107434,45638,137735,36432,105476,95128,28862,3071,24478,30554,-17458,99704,-30334,41145,102380,149098,1237,34887,-40506,100106,-44402,-26189,-13649,38128,80640,-4958,168183,22454
-335243,-441,388423,185199,-243064,-603164,-5723,43308,237114,-101541,284885,158765,75283,17428,-69746,-339864,155268,188691,445670,575251,384365,-948208,-732616,-87821,361029,-244960,154151,231831,223507,-4509,659912,418304,964883,734285,135561,75735,-17566,93509,-21130,74363,60741,-63338,-100692,-27442,-91918,-87135,47137,59695,47314,82758,46461,1413,-5821,9399,-93022,-82118,-21766,84909,-55361,36361,-38985,-111766,-118192,-4492,24947,42345,42457,41339,-29430,-17588,64051,110810,45613,48340,-18188,-31086,-5323,-64794,58720,71777,-9105,-44767,-111177,127816,14304,72091,-123624,47018,61139,-66598,-73144,-118169,84069,-67388,-88170,-92329,-46119,103906,28773,-151767,-65094,95324,-38488,-102200,-111197,80759,53890,42191,-34322,43359,-65609,60517,73077,123957,-34268,-39356,43510,85699,-79428,18255,15593,-18675,-102868,-63675,116029,111989,50485,-25095,-16547,-10271,8952,1192,-108162,-57324,-20203,71287,109041,-16618,122129,17508,-107933,102519,74132,67561,58280,-24947,23,-5534,98836,-95056,-100094,-67564,13464,17395,-80039,20376,59187,64831,99251,-5094,-81255,23965,-91453,-74077,-67067,-77480,11408,-79608,-112583,-94782,83662,75105,-82948,38547,-117723,66931,-8757,-141965,71470,-93528,-95895,-86224,-112897,-44543,68204,-76601,12103,50865,-58272,-108258,-19656,54401,-15696,76180,-51971,96640,-44616,62784,-53366,-94613,50890,-31939,110831,57915,97152,-54547,15296,-74319,54848,75845,58256,-104234,91065,107594,108701,-14906,-24210,-128279,73811,82761,5402,41900,86441,42027,-41159,-99391,53585,-67097,-79082,62059,-39309,-21467,-101087,33994,107100,99454,-226,91779,26987,82153,-89981,-22749,-127190,18288,-73133,108372,-113955,-87659,-57428,33767,-67581,-108862,-101641,-1644,-95378,113126,112316,105908,57671,98790,-58430,52091,38714,-84572,31607,-111217,-3397,96392,-47888,49991,-66760,30834,47132,33665,64421,-88079,-11056,49357,111574,-89488,73362,-22338,26556,7086,64452,61261,88973,-51153,-12284,-88526,-107180,-36313,57931,68094,-90963,-33190,-113936,17847,7582,-22136,104380,10100,74301,-45315,33540,85704,85810,14287,-94768,93938,-5898,-106580,48839,-98356,2968,-70701,44825,84172,-81089,-99102,65778,-111261,60604,59230,-69349,-19647,75546,27222,75001,-63169,70272,88732,-118648,48152,-80115,102102,60492,-44233,-76837,73104,-102796,62721,47054,51224,-97404,67097,-94059,-79701,108745,65768,-28583,55401,-102001,-28667,-2538,-76956,59096,-114664,-18544,27166
-102243,731116,167699,-316069,-286000,-405088,52505,234220,-182859,-260090,-251975,-249112,-449412,-706905,-282830,-243699,-196743,189640,-387206,-20188,55348,-56559,276075,559970,98029,364854,-109803,403693,708575,310976,1125798,631196,462918,573031,442437,-61784,-57302,72684,-93298,-104542,32134,66003,9611,-56606,49687,-69993,-22651,-110145,41771,-21345,43691,77856,-25161,60831,65046,118593,51143,-43962,55297,86540,62503,-121673,87863,74225,68657,-113707,2025,55876,-14511,59220,-78532,-108497,83678,90211,120772,15112,-52116,88989,85295,-49152,23924,-64836,-89250,-55708,53028,103698,59120,12940,-42917,19010,41845,104887,18405,95516,23419,-52010,-120656,-56582,10271,70886,16633,84734,64606,12767,93056,30513,-109499,-101890,81619,-99896,-69272,79479,-32881,-66706,61509,70350,9483,-67321,-29444,-131975,-109416,20574,-22247,-32791,69515,111561,126302,-116773,-5409,-41756,-1706,-64071,-117127,57140,-82472,-111230,54494,63716,-38999,70542,-100886,100920,29104,-54850,-96553,-33790,-23259,96809,65548,-15536,-80156,-56481,-78296,70221,-77046,100860,-52728,-13716,-101179,38405,-93452,-119089,86270,106880,-6125,-46341,-57974,-57820,80367,45910,-72260,-73287,113421,-102264,53046,-35600,-111634,-103816,-17519,77728,24429,94448,59146,-53934,-74910,-14462,-95014,111484,102591,41146,-77637,61701,90326,-55253,-43088,72619,-109319,75930,64825,77191,106638,-116628,-87706,91540,59267,-24723,76894,22196,95778,37349,-10992,22352,57349,-42763,-30455,110676,107688,-49792,-101554,45081,-75275,-57985,114424,-81922,-100625,-45634,128290,-10530,-49321,14685,-73828,-10058,122396,51691,119011,-77081,67195,-71865,-79891,108191,18115,98783,92359,96028,97106,-76034,-10790,-111174,-13886,-105786,-49767,121542,4829,93960,37744,87020,-104600,57152,61677,-76208,-45989,13401,78380,53938,87051,73414,69778,55737,-98452,103100,-105531,-113431,-124505,74616,-124781,-42423,-95674,57853,111635,-115134,44641,-70413,-102478,95254,22546,-48876,113176,-30023,-22262,69213,-117532,64981,-88281,-78445,-39040,60475,114054,123531,-105089,-52437,-15157,-35707,20393,94538,-73674,52045,112909,-30287,-24958,34700,32921,100246,11938,-58737,-118463,-11463,29526,-7969,15214,-1199,-27944,-35827,4984,903,-89139,96087,-14175,-12651,-53801,-4203,93634,-43787,24644,-32198,-68689,-100979,-75666,-46180,36788,-110288,34863,-27280,-10750,80247,-18347,-80520,-126163,-32055,-80175,64713,-94168,17798,-123780,46441,35154,97117,65000,-60136,-33500,99669
-17998,-3896,178143,94952,76651,-120226,-90870,-128613,-101244,-156681,-68547,-21804,-26752,-63529,-82242,-86361,-168958,-124195,-79145,161136,66220,-56534,28580,-151982,-21211,151894,50407,189413,71427,-78098,113133,34767,135548,-50614,90817,19160,-73695,-1256,-7201,60823,-14091,66956,51843,45707,-134454,-12717,43232,94561,-46958,71152,61,-107169,61343,-85249,7209,28728,-72403,70112,93174,-73336,-43189,-133109,-824,-49104,-4665,54366,-115725,-39473,89662,61706,-50547,94280,-131500,153871,-82018,-54123,72818,-85949,-173214,-70028,36015,147606,130206,43780,-163464,42190,-15159,47637,-27368,-37960,-162999,-76523,-36648,-20571,-115018,24959,-129809,42769,45841,-165937,-133799,-108716,53135,-44155,-6665,92507,10577,-166854,102741,-87382,96412,-35195,43292,30958,71548,-81975,7325,-44450,144321,-14554,-4223,55161,-97987,39704,42377,1228,85061,58995,14856,67444,46447,118679,-89539,76473,39680,61556,109172,-100502,11091,753,-85152,11338,114055,43460,-123743,42937,110241,-33745,-25372,68086,-68878,67300,-36583,80371,91096,-59835,46106,-1801,-70359,59497,-80990,-5089,29447,-5536,-112985,-43565,61854,-21825,-89944,-41241,-153784,-74308,-105085,-23163,46806,21940,-92842,-71599,1642,79365,66652,78667,-120115,25514,-102533,49159,-20097,-97463,56079,-18345,-398,-138034,-65655,69700,73025,-33649,-90938,-66086,-52183,38689,29665,53662,6700,-120485,55282,-96979,-139241,33956,-70886,28259,-42191,-40801,-12481,-129030,-42984,-129087,-25374,-50067,-29050,50142,-119612,-105897,102119,-42416,-67341,2510,-134373,-93183,96566,40116,-93011,72170,-7316,-148627,3467,20852,37796,86759,5325,-25479,-131105,39207,-58600,-109256,-71511,-78613,-63107,32769,90447,95681,49309,38808,-63940,90953,-25741,32004,73427,45356,-55660,41072,-88596,-101810,66072,-99798,17362,-81274,-25553,82320,81593,59673,65699,-104782,42546,-126690,-74147,91776,40294,-123626,-143081,-57367,-77885,-25552,23433,-83687,3075,7705,-121177,-70607,-141791,47591,13074,25281,-133686,-151130,-54495,-93160,-32569,-135435,-39392,39773,-11951,-142886,42554,-44634,-68147,-65825,-132938,-43211,5884,-135586,18613,5600,89109,73249,-102341,13745,92210,81916,56068,105303,22215,81048,-129956,-125238,-19393,51722,59040,-52383,-123392,-108344,7391,73997,-112692,-24729,-93186,30012,-7486,51879,1495,60628,-87783,-23700,26305,53200,-57225,99298,-81678,-63453,-55044,-99936,-142457,-11331,-90535,-76396,57605,-33655,-120664,-40648,-44314,-87594
86194,93779,-32520,-86925,114331,111340,100663,112461,153284,111649,69315,-30957,11457,204650,2760,102944,152513,-79669,124144,-137749,-159329,-94047,40781,49648,113886,49300,-30516,-142165,-26162,126475,-48995,-76311,-49233,78235,-98624,92023,128592,21108,-13326,-26929,52772,-55849,-70213,-75496,58220,-35650,72577,-65304,72862,2878,74527,-43778,80596,85710,-22920,34288,66094,-17599,41751,-5170,91400,51883,124984,-60267,-62233,-105211,84373,-31134,-65169,131452,-102919,19380,38054,75750,103360,-52134,-24308,-67806,50728,68184,-103940,-23162,-48921,-69130,-65572,55241,-86702,114142,75855,-8104,-79694,80639,151274,98318,185350,15091,3033,120338,76377,-14852,30165,105274,71803,78727,7179,-68363,-41489,190915,98072,71001,-46965,-97802,-125229,56711,-99863,-49945,-120769,43233,75675,-129570,40690,-120954,25322,32327,103549,-86821,40160,-43842,-11871,119890,70640,-38226,-130872,-10427,-52367,24550,93022,-69981,-116659,66248,62535,43270,-115431,10973,-47672,19677,141452,-40822,35116,-24469,-14296,12838,-93034,-59057,-17387,-70697,-55858,148219,127400,-59867,91338,136712,105404,81048,-52806,138324,124879,-74218,57672,66084,-19704,118152,107455,115568,-39245,95578,-78837,130345,3521,-2879,48522,48627,-7427,-41798,40137,30693,105566,89394,59367,96344,39197,74635,63611,-68307,95110,80570,116508,-12698,12366,68332,-18383,-101063,-95244,-39519,119773,-82766,-45010,-84678,-44179,-86641,-25414,26861,93170,-79616,-10575,35499,22362,4257,24976,-20814,90039,-15910,87088,35914,78435,129702,106195,121292,72474,140786,121721,-7158,93740,122686,-105990,86091,-82093,64117,-13010,137260,129880,105603,16963,124459,10650,99199,-50282,-41432,130769,35935,87124,78858,-49338,103534,-12467,75929,46042,-94400,6002,-78927,-19098,-15968,33453,48902,-126176,135802,-78790,71053,9959,-12368,-49450,58603,131242,-76221,-72230,115011,23681,75087,55529,-45037,-71814,10059,76269,-83601,-35647,121174,114078,90379,-104000,-89580,87832,-35020,-37932,-81110,108257,-68207,-17629,-12110,112630,-5451,-46256,-54638,-71592,-76035,85694,140260,92396,75651,-49390,70911,-51942,-29591,124202,-78393,123263,-62870,-2257,-39404,122923,-75766,44864,49225,-25645,-64042,-47766,115490,19097,-10304,-99927,-29915,-13049,-46734,88195,83993,28906,-94340,-108347,34668,32028,89307,18722,-28983,-15504,77330,72983,19358,-25753,-93665,-10558,66628,-38583,70483,-90219,-32569,48282,40631,23870,107306,129532,44614
283473,-10029,470017,114131,-458314,-44059,311469,-504095,-486456,-29813,296459,952862,289515,-84077,15347,129241,385085,289375,1035915,780883,256828,-559491,-496655,-560696,238934,-12549,-332049,-78488,70839,-447512,291446,36786,83011,463290,165793,34585,-31322,-92273,24845,-40748,96960,116493,-23823,26949,-71177,82878,54173,-59334,69613,100998,30789,-109350,14041,-85578,4939,5939,52914,-90479,76165,82583,109526,-112298,83501,68714,20234,-23725,73041,-568,51669,80880,-114486,-126763,64623,18088,-122402,76153,46344,-11164,-50368,-9839,-68285,12566,53145,-102612,-124762,-120922,47834,77546,76964,24621,10441,-73583,84503,-66317,38773,-13459,129835,-136869,5473,51507,44082,-29451,-103268,-102071,-61826,31489,-129656,83423,-107313,4764,75310,-2981,-33463,8754,-62534,-10307,-75790,-88353,9517,-88758,-94278,55188,-14766,-93474,-49108,-55192,-20827,-2656,-117731,46024,-74163,-39518,-36519,44559,63054,103149,98833,-80700,-56830,79186,75136,-84175,44606,23729,-134745,-94172,-5605,-8680,-78115,-149876,94286,73112,23613,55999,-107763,-61204,42529,-80539,93921,-3102,-15804,-141642,-146422,15104,-50972,-49912,84703,-13136,-102903,-30655,-97276,-56109,81397,-51445,-84603,13967,50547,-113498,1431,-120024,100296,94568,-7488,-93430,-108883,-41436,-97513,-62829,55653,111831,65539,-65486,83368,-52988,-91467,-71548,-116689,-82051,-30158,-6025,37672,-58208,-49899,-45885,65904,19463,-122831,-28639,-77702,-8646,108698,-122318,69551,35658,-68442,-106075,72425,93458,-44697,-95806,29328,-3020,51560,33833,-66506,55443,33204,5065,-46380,-8039,-92159,-108648,-88954,78602,-1553,99176,29847,-61108,18794,-11797,21397,-76943,-10762,70725,29961,10654,-46085,30826,65623,275,-101842,17292,-26215,54352,112915,75682,54332,-50699,-94267,58662,-69560,13459,-107979,-93715,-63695,14757,-89560,68852,25418,-48466,50548,-119715,-22085,54311,60367,-103472,-46091,35753,113702,-20744,-66120,103345,13675,-41262,13953,93187,-94825,-42693,100948,109173,-88203,42554,-104367,-38309,65417,-121409,-76107,-124404,-120276,-57056,84936,-106987,-20258,-56407,-57947,-14317,-27041,-60185,-107805,-70366,-57325,-150118,-90249,-13830,29391,-3272,-64713,21122,70329,-102028,-107184,33608,-54071,-17716,88721,114269,73374,114159,100741,-73141,57572,-58416,76018,-16486,11437,-121043,73391,-121572,77663,-65110,56714,107080,9238,-3891,62600,32580,66666,-41880,15088,20466,-124944,-44734,-95941,9785,77390,-25565,-28046,33071,-60750,15220
221553,-69535,-347704,-671241,-37492,326671,-150659,-163407,-318568,92991,364414,-141808,-151220,-658507,-274681,74113,-164109,-545728,-474371,-411963,1229463,855496,-336876,-585658,-148245,-9423,279854,442780,-206867,-61083,87055,652391,443155,244086,47992,311171,78107,53535,146244,-824,119314,-82183,-5487,-49999,18492,92863,103097,-79946,26345,-23079,114645,-73255,105754,-50442,84608,116033,45054,104094,-29446,86596,18747,116364,86713,-64772,94045,121883,89715,64932,23928,51004,51196,127255,-49076,-22018,-81391,-110175,-77441,-29246,129799,-119266,-86427,19981,-43185,-83305,40680,-34079,-69130,-28036,1100,-48456,105426,-42178,79660,62866,6913,-112223,7199,23486,71142,4099,24264,-113516,50933,6410,-107050,-76575,-12789,76476,100878,-122569,3347,115193,49959,-81502,-2706,-119913,-34126,-48114,107428,6745,-37727,-41980,-149650,23549,88796,-43127,-96499,-54925,-109998,46657,33831,-68013,-92786,-60638,58441,-96069,73747,-78935,40953,64283,87535,-33497,23855,-131238,72789,-119131,75330,101184,63528,45971,-76218,-69475,-81322,-33734,-164120,-8466,-50846,-33830,48364,46344,46890,41768,66729,-43391,-43720,-78268,-121574,43656,-50298,-167190,78905,-47081,-74675,-68501,53611,-52527,41423,-99215,-143074,-108807,-9705,99053,26229,42662,-26462,117368,117248,-87704,-49794,-85655,-19500,-59433,376,-38503,-57101,-56738,-33093,-12321,-50526,128212,16786,-55101,129461,-66335,-20162,6807,149983,-11856,-32754,20088,-27415,103214,86246,28606,-19090,-68907,98835,96480,-109438,-109488,70921,-52009,75996,-43619,-85097,55189,-128128,41034,-72520,74059,-40450,-67164,-40985,-25111,43506,-115521,-67527,-107232,-99448,35065,-64321,-99739,34205,-126621,-11687,-46096,-94689,-71962,41297,134696,20149,-53111,-40752,50701,-34793,-73426,118751,-5984,-86783,-66405,50557,39678,-22247,-11723,96743,124521,-63706,45012,-2471,105739,71228,-54334,-67714,84719,37511,122763,144878,81438,53863,11377,138871,158,89005,83036,5768,131536,-72084,86157,-73556,143947,125774,-42417,-78706,-90909,-50694,-114162,62436,-63491,-7178,-104796,17901,-40702,63774,30366,107458,-125975,6878,-6649,-114841,-55628,-21151,30808,-76314,74511,7005,-60161,72514,-88941,25546,129250,42793,140992,65841,5722,18427,100347,-56883,102574,75190,-64098,-45132,-37378,80041,-88940,27219,-58610,-20108,-32024,-45735,76167,26597,38817,108943,88922,109372,28845,90040,-21125,77810,50917,4634,-30553,-43359,-82142,-68133,-73077,55938,-87191,68508,15845
